id,Age
104090,10.14
104091,7.84
104092,12.51
104093,8.24
104094,11.72
104095,12.63
104096,13.6
104097,10.99
104098,13.1
104099,11.48
104100,11.33
104101,11.08
104102,10.37
104103,7.17
104104,8.87
104105,11.64
104106,11.34
104107,8.58
104108,10.97
104109,10.01
104110,7.31
104111,11.41
104112,11.54
104113,6.92
104114,7.91
104115,6.37
104116,10.45
104117,10.72
104118,10.24
104119,11.47
104120,9.19
104121,10.03
104122,10.47
104123,11.06
104124,9.38
104125,11.46
104126,4.85
104127,9.55
104128,8.35
104129,10.72
104130,10.34
104131,11.67
104132,7.96
104133,9.43
104134,8.01
104135,6.23
104136,11.83
104137,10.84
104138,6.28
104139,11.17
104140,9.59
104141,7.07
104142,11.53
104143,11.43
104144,10.82
104145,10.09
104146,11.4
104147,6.21
104148,14.1
104149,9.62
104150,10.49
104151,5.32
104152,10.88
104153,10.46
104154,12.38
104155,11.71
104156,15.28
104157,11.94
104158,12.01
104159,8.36
104160,12.04
104161,7.46
104162,13.78
104163,11.88
104164,15.64
104165,11.05
104166,9.45
104167,10.99
104168,10.12
104169,10.82
104170,13.99
104171,10.65
104172,6.44
104173,11.63
104174,10.3
104175,6.12
104176,9.81
104177,10.92
104178,11.5
104179,9.44
104180,9.59
104181,13.39
104182,10.18
104183,10.21
104184,6.86
104185,6.59
104186,11.71
104187,11.79
104188,8.04
104189,11.35
104190,9.45
104191,8.27
104192,9.05
104193,11.63
104194,7.32
104195,10.46
104196,12.53
104197,12.26
104198,10.83
104199,10.7
104200,9.57
104201,12.07
104202,11.52
104203,7.52
104204,8.82
104205,11.05
104206,12.39
104207,10.67
104208,11.49
104209,9.97
104210,10.73
104211,6.9
104212,10.22
104213,9.01
104214,9.04
104215,8.5
104216,8.55
104217,10.7
104218,12.18
104219,8.85
104220,11.85
104221,10.54
104222,7.93
104223,11.73
104224,9.95
104225,10.91
104226,7.86
104227,8.48
104228,6.59
104229,7.04
104230,8.01
104231,6.48
104232,7.03
104233,9.35
104234,11.17
104235,9.35
104236,11.8
104237,6.36
104238,7.57
104239,8.31
104240,10.49
104241,11.09
104242,9.68
104243,11.4
104244,15.01
104245,6.15
104246,9.85
104247,7.75
104248,13.58
104249,6.91
104250,10.25
104251,11.49
104252,9.85
104253,11.06
104254,6.29
104255,6.8
104256,10.74
104257,12.63
104258,11.75
104259,9.94
104260,6.89
104261,10.87
104262,15.37
104263,10.34
104264,8.73
104265,9.46
104266,10.66
104267,10.72
104268,12.39
104269,11.23
104270,10.1
104271,11.43
104272,10.92
104273,10.4
104274,10.3
104275,11.19
104276,10.78
104277,9.06
104278,11.83
104279,9.02
104280,5.85
104281,12.63
104282,10.89
104283,10.64
104284,8.87
104285,7.32
104286,11.06
104287,9.11
104288,6.63
104289,10.87
104290,7.97
104291,9.76
104292,10.49
104293,14.54
104294,12.57
104295,11.02
104296,11.6
104297,11.4
104298,13.16
104299,11.28
104300,13.74
104301,11.6
104302,14.18
104303,10.67
104304,14.37
104305,8.76
104306,8.89
104307,8.32
104308,10.63
104309,11.28
104310,11.87
104311,8.33
104312,7.89
104313,9.35
104314,11.68
104315,10.59
104316,10.32
104317,11.21
104318,7.89
104319,7.86
104320,7.64
104321,8.04
104322,11.65
104323,9.89
104324,10.74
104325,10.71
104326,10.51
104327,12.82
104328,9.33
104329,10.35
104330,11.21
104331,4.56
104332,10.19
104333,7.49
104334,9.99
104335,8.1
104336,9.53
104337,8.8
104338,9.86
104339,10.44
104340,11.66
104341,10.71
104342,5.43
104343,10.16
104344,13.4
104345,9.42
104346,6.0
104347,9.7
104348,12.71
104349,4.98
104350,5.53
104351,11.3
104352,12.04
104353,11.97
104354,7.23
104355,9.99
104356,9.96
104357,9.35
104358,9.66
104359,10.95
104360,10.39
104361,6.44
104362,9.93
104363,9.86
104364,8.1
104365,14.37
104366,11.97
104367,6.6
104368,10.65
104369,11.33
104370,8.43
104371,9.42
104372,9.87
104373,11.13
104374,5.95
104375,9.76
104376,7.48
104377,6.61
104378,9.86
104379,7.94
104380,12.65
104381,10.86
104382,7.89
104383,7.48
104384,10.22
104385,8.95
104386,9.12
104387,11.57
104388,8.46
104389,12.59
104390,11.92
104391,9.43
104392,8.73
104393,3.73
104394,9.95
104395,11.3
104396,9.34
104397,11.8
104398,7.58
104399,7.1
104400,9.57
104401,7.23
104402,10.71
104403,11.68
104404,13.64
104405,10.01
104406,11.99
104407,8.51
104408,10.31
104409,10.42
104410,8.98
104411,10.67
104412,9.61
104413,11.96
104414,7.9
104415,10.65
104416,7.88
104417,4.26
104418,5.44
104419,6.94
104420,8.83
104421,9.35
104422,9.96
104423,9.22
104424,12.82
104425,11.31
104426,9.45
104427,10.01
104428,12.85
104429,10.23
104430,9.93
104431,9.47
104432,9.67
104433,9.69
104434,8.6
104435,9.83
104436,7.31
104437,14.17
104438,10.15
104439,11.2
104440,11.59
104441,4.48
104442,11.13
104443,9.92
104444,10.92
104445,6.93
104446,9.2
104447,12.39
104448,5.59
104449,9.79
104450,7.24
104451,8.24
104452,7.28
104453,9.8
104454,10.75
104455,9.14
104456,8.38
104457,10.82
104458,6.97
104459,10.76
104460,8.71
104461,9.48
104462,11.91
104463,9.4
104464,9.21
104465,10.02
104466,11.01
104467,8.64
104468,4.89
104469,9.44
104470,11.51
104471,8.0
104472,11.74
104473,11.02
104474,10.78
104475,9.94
104476,10.07
104477,9.6
104478,8.63
104479,7.92
104480,8.25
104481,4.34
104482,7.32
104483,7.12
104484,8.62
104485,7.61
104486,7.59
104487,9.22
104488,12.46
104489,7.02
104490,9.69
104491,11.16
104492,8.95
104493,13.16
104494,10.28
104495,14.51
104496,7.3
104497,10.5
104498,8.72
104499,11.27
104500,9.51
104501,11.9
104502,8.8
104503,6.25
104504,8.98
104505,9.58
104506,10.94
104507,10.29
104508,9.85
104509,11.58
104510,9.25
104511,14.26
104512,11.89
104513,9.62
104514,10.13
104515,11.5
104516,12.75
104517,10.5
104518,14.02
104519,12.91
104520,12.17
104521,13.49
104522,10.86
104523,8.35
104524,11.42
104525,7.32
104526,11.79
104527,10.19
104528,11.56
104529,6.36
104530,4.33
104531,10.33
104532,11.81
104533,10.82
104534,12.92
104535,10.95
104536,10.62
104537,10.66
104538,9.26
104539,11.91
104540,10.59
104541,11.54
104542,7.85
104543,10.89
104544,9.7
104545,7.91
104546,10.17
104547,12.08
104548,11.67
104549,9.83
104550,5.56
104551,13.78
104552,11.3
104553,11.93
104554,10.9
104555,4.22
104556,10.34
104557,7.38
104558,9.73
104559,9.8
104560,8.6
104561,9.4
104562,10.53
104563,13.45
104564,7.94
104565,8.71
104566,11.83
104567,8.08
104568,12.05
104569,11.64
104570,4.18
104571,14.08
104572,11.42
104573,9.72
104574,6.9
104575,6.34
104576,12.04
104577,10.98
104578,8.73
104579,10.08
104580,9.25
104581,8.43
104582,10.43
104583,11.25
104584,8.13
104585,7.93
104586,11.97
104587,9.87
104588,10.98
104589,9.47
104590,11.52
104591,8.93
104592,8.78
104593,13.67
104594,8.52
104595,12.11
104596,11.43
104597,11.22
104598,11.76
104599,9.41
104600,10.98
104601,8.58
104602,8.83
104603,11.95
104604,11.23
104605,10.21
104606,10.7
104607,10.0
104608,4.24
104609,11.17
104610,7.86
104611,14.3
104612,15.19
104613,9.72
104614,11.55
104615,11.2
104616,7.15
104617,12.2
104618,6.47
104619,11.15
104620,10.91
104621,11.78
104622,9.45
104623,6.23
104624,9.96
104625,11.87
104626,13.58
104627,10.55
104628,9.47
104629,7.15
104630,13.74
104631,8.56
104632,9.33
104633,6.94
104634,11.33
104635,12.32
104636,9.19
104637,9.35
104638,9.8
104639,12.0
104640,11.97
104641,9.06
104642,11.34
104643,11.29
104644,9.47
104645,9.25
104646,5.44
104647,6.68
104648,8.44
104649,7.6
104650,10.26
104651,11.18
104652,6.62
104653,7.1
104654,11.42
104655,11.77
104656,9.52
104657,8.35
104658,11.1
104659,6.44
104660,7.48
104661,10.69
104662,8.76
104663,9.93
104664,14.34
104665,8.83
104666,9.08
104667,9.31
104668,11.62
104669,12.39
104670,9.05
104671,11.16
104672,10.5
104673,13.26
104674,8.92
104675,9.81
104676,14.52
104677,7.65
104678,8.78
104679,11.04
104680,11.23
104681,7.06
104682,11.91
104683,15.04
104684,9.51
104685,7.55
104686,10.45
104687,10.35
104688,4.15
104689,10.39
104690,11.44
104691,11.54
104692,10.69
104693,11.52
104694,9.88
104695,7.87
104696,14.42
104697,8.51
104698,7.3
104699,11.66
104700,8.4
104701,13.25
104702,10.12
104703,7.37
104704,10.08
104705,8.48
104706,11.81
104707,9.95
104708,13.98
104709,8.42
104710,10.98
104711,11.13
104712,4.51
104713,9.03
104714,8.03
104715,8.58
104716,11.94
104717,9.35
104718,12.63
104719,10.44
104720,13.27
104721,8.41
104722,10.75
104723,13.49
104724,7.07
104725,10.67
104726,7.27
104727,7.36
104728,9.8
104729,10.62
104730,10.93
104731,9.78
104732,8.94
104733,9.24
104734,10.67
104735,9.01
104736,6.15
104737,9.87
104738,8.01
104739,11.97
104740,10.23
104741,10.32
104742,12.16
104743,10.7
104744,7.1
104745,12.85
104746,12.16
104747,8.35
104748,11.58
104749,11.89
104750,6.86
104751,8.42
104752,9.3
104753,7.99
104754,9.41
104755,10.04
104756,9.11
104757,4.68
104758,9.82
104759,13.97
104760,5.15
104761,9.88
104762,8.86
104763,11.1
104764,8.94
104765,8.19
104766,9.34
104767,5.54
104768,10.51
104769,13.56
104770,11.55
104771,5.14
104772,4.81
104773,10.03
104774,8.78
104775,13.22
104776,12.06
104777,5.45
104778,8.59
104779,11.86
104780,10.95
104781,8.68
104782,10.18
104783,4.3
104784,7.77
104785,13.7
104786,11.71
104787,13.26
104788,11.41
104789,8.89
104790,8.42
104791,10.01
104792,10.72
104793,8.87
104794,11.32
104795,9.2
104796,9.91
104797,11.42
104798,12.0
104799,10.41
104800,7.27
104801,9.66
104802,10.27
104803,10.82
104804,10.08
104805,10.57
104806,9.19
104807,7.92
104808,9.87
104809,6.64
104810,9.87
104811,10.44
104812,11.15
104813,8.26
104814,10.33
104815,10.27
104816,11.64
104817,11.31
104818,12.24
104819,7.67
104820,10.31
104821,11.95
104822,8.1
104823,10.44
104824,7.48
104825,8.7
104826,6.69
104827,6.52
104828,12.31
104829,9.16
104830,10.51
104831,9.4
104832,12.19
104833,9.58
104834,7.12
104835,8.38
104836,7.81
104837,10.96
104838,4.33
104839,13.22
104840,9.53
104841,7.66
104842,6.69
104843,7.43
104844,9.24
104845,10.63
104846,8.06
104847,10.77
104848,12.28
104849,10.48
104850,10.25
104851,9.95
104852,10.76
104853,11.06
104854,10.81
104855,9.36
104856,11.2
104857,5.07
104858,5.56
104859,12.16
104860,11.68
104861,10.35
104862,12.56
104863,10.38
104864,12.08
104865,13.23
104866,6.87
104867,13.69
104868,11.78
104869,7.97
104870,11.25
104871,10.07
104872,7.67
104873,12.34
104874,10.02
104875,12.68
104876,11.32
104877,9.84
104878,12.13
104879,11.4
104880,9.4
104881,12.22
104882,12.89
104883,9.36
104884,6.63
104885,7.32
104886,9.89
104887,9.14
104888,7.23
104889,11.19
104890,10.82
104891,11.25
104892,11.94
104893,10.94
104894,10.23
104895,11.58
104896,11.08
104897,11.79
104898,12.67
104899,10.69
104900,9.98
104901,10.25
104902,9.6
104903,9.0
104904,6.54
104905,5.64
104906,12.45
104907,4.14
104908,9.25
104909,7.09
104910,10.62
104911,9.67
104912,9.41
104913,11.59
104914,12.1
104915,12.25
104916,7.77
104917,4.68
104918,7.85
104919,12.77
104920,13.59
104921,13.09
104922,12.23
104923,4.23
104924,8.59
104925,9.64
104926,11.54
104927,9.94
104928,9.46
104929,11.55
104930,10.88
104931,7.04
104932,11.99
104933,10.01
104934,11.75
104935,8.1
104936,5.68
104937,10.36
104938,5.58
104939,10.78
104940,13.35
104941,11.52
104942,9.94
104943,6.2
104944,11.43
104945,10.7
104946,9.82
104947,10.41
104948,11.57
104949,12.1
104950,7.89
104951,11.89
104952,11.12
104953,11.36
104954,4.18
104955,8.73
104956,10.73
104957,12.73
104958,8.8
104959,9.49
104960,10.33
104961,9.8
104962,12.06
104963,4.86
104964,4.32
104965,13.52
104966,7.48
104967,10.06
104968,11.93
104969,13.07
104970,9.62
104971,7.36
104972,9.41
104973,11.78
104974,9.12
104975,7.34
104976,11.21
104977,9.47
104978,9.55
104979,9.39
104980,10.12
104981,11.09
104982,6.91
104983,10.23
104984,7.13
104985,7.99
104986,6.31
104987,13.95
104988,10.95
104989,10.58
104990,7.92
104991,7.41
104992,12.33
104993,8.66
104994,13.58
104995,8.5
104996,12.51
104997,6.3
104998,11.25
104999,10.91
105000,13.39
105001,11.67
105002,9.45
105003,10.69
105004,8.99
105005,10.93
105006,11.26
105007,10.73
105008,11.19
105009,5.83
105010,11.31
105011,9.94
105012,8.78
105013,8.21
105014,12.9
105015,9.76
105016,9.67
105017,7.34
105018,5.49
105019,9.87
105020,10.27
105021,9.85
105022,7.12
105023,7.84
105024,9.38
105025,7.2
105026,8.41
105027,11.54
105028,10.61
105029,8.88
105030,11.43
105031,4.74
105032,10.31
105033,6.17
105034,12.31
105035,10.49
105036,10.68
105037,9.9
105038,10.46
105039,13.44
105040,10.28
105041,7.15
105042,9.86
105043,11.38
105044,9.21
105045,13.38
105046,13.16
105047,8.72
105048,9.98
105049,10.83
105050,7.81
105051,9.98
105052,9.54
105053,6.06
105054,9.66
105055,8.77
105056,6.48
105057,9.99
105058,9.12
105059,7.32
105060,10.87
105061,10.46
105062,11.58
105063,10.44
105064,8.46
105065,11.81
105066,4.48
105067,10.26
105068,12.09
105069,6.27
105070,8.82
105071,9.43
105072,10.71
105073,9.5
105074,10.44
105075,5.56
105076,9.46
105077,12.51
105078,13.72
105079,7.98
105080,9.85
105081,6.24
105082,6.65
105083,9.94
105084,8.47
105085,11.13
105086,6.59
105087,10.14
105088,8.23
105089,11.83
105090,9.4
105091,7.75
105092,7.06
105093,9.68
105094,11.86
105095,11.82
105096,12.94
105097,13.13
105098,6.92
105099,6.75
105100,14.4
105101,11.18
105102,9.75
105103,11.91
105104,4.26
105105,11.15
105106,11.74
105107,10.58
105108,11.87
105109,10.94
105110,10.96
105111,12.12
105112,12.73
105113,7.93
105114,10.44
105115,11.71
105116,9.15
105117,5.33
105118,9.73
105119,14.37
105120,6.89
105121,4.97
105122,12.39
105123,7.1
105124,10.87
105125,10.64
105126,9.96
105127,9.42
105128,9.33
105129,10.32
105130,9.6
105131,9.69
105132,11.66
105133,10.56
105134,8.39
105135,10.9
105136,11.04
105137,8.63
105138,4.31
105139,11.05
105140,7.93
105141,9.65
105142,11.77
105143,7.26
105144,9.7
105145,9.51
105146,5.83
105147,11.18
105148,9.28
105149,10.81
105150,5.6
105151,6.86
105152,11.15
105153,8.53
105154,10.28
105155,5.35
105156,9.13
105157,11.38
105158,13.04
105159,12.53
105160,11.33
105161,4.25
105162,8.14
105163,12.03
105164,8.71
105165,9.21
105166,7.92
105167,12.01
105168,11.61
105169,10.72
105170,8.73
105171,12.09
105172,9.71
105173,8.31
105174,11.04
105175,10.75
105176,10.91
105177,10.24
105178,6.85
105179,10.42
105180,9.18
105181,10.2
105182,5.42
105183,12.3
105184,4.19
105185,10.61
105186,11.68
105187,10.35
105188,10.51
105189,7.9
105190,9.89
105191,10.62
105192,7.61
105193,9.08
105194,11.81
105195,10.72
105196,10.96
105197,6.64
105198,9.41
105199,9.94
105200,11.65
105201,11.83
105202,9.91
105203,6.91
105204,13.77
105205,7.68
105206,15.45
105207,8.58
105208,8.06
105209,13.12
105210,6.32
105211,10.73
105212,10.87
105213,9.78
105214,9.55
105215,8.97
105216,4.92
105217,10.16
105218,11.05
105219,11.06
105220,10.0
105221,6.35
105222,8.63
105223,10.48
105224,12.32
105225,9.05
105226,12.26
105227,11.63
105228,7.86
105229,6.24
105230,8.0
105231,10.8
105232,9.79
105233,9.66
105234,7.39
105235,9.26
105236,10.81
105237,9.58
105238,9.5
105239,8.99
105240,9.2
105241,8.87
105242,11.31
105243,11.5
105244,10.39
105245,7.79
105246,9.23
105247,4.82
105248,8.03
105249,8.79
105250,4.38
105251,11.21
105252,11.64
105253,5.13
105254,6.96
105255,11.58
105256,11.61
105257,9.72
105258,10.31
105259,11.41
105260,12.5
105261,4.25
105262,9.88
105263,10.85
105264,9.24
105265,7.39
105266,7.3
105267,9.2
105268,7.05
105269,6.77
105270,10.37
105271,9.92
105272,9.8
105273,13.59
105274,5.7
105275,8.63
105276,8.96
105277,4.81
105278,9.18
105279,10.67
105280,14.46
105281,9.23
105282,9.54
105283,7.7
105284,10.09
105285,8.39
105286,11.68
105287,11.54
105288,8.67
105289,12.71
105290,10.43
105291,9.68
105292,9.82
105293,6.98
105294,9.48
105295,10.09
105296,4.82
105297,6.19
105298,4.73
105299,9.74
105300,7.82
105301,8.33
105302,7.92
105303,9.48
105304,11.22
105305,7.33
105306,11.45
105307,6.82
105308,13.09
105309,6.22
105310,7.14
105311,12.03
105312,8.89
105313,12.46
105314,9.84
105315,6.88
105316,12.57
105317,11.02
105318,8.38
105319,7.3
105320,13.44
105321,8.64
105322,9.46
105323,6.36
105324,10.6
105325,11.01
105326,9.65
105327,6.41
105328,8.08
105329,8.15
105330,4.16
105331,8.83
105332,6.63
105333,10.35
105334,8.9
105335,7.51
105336,10.74
105337,8.53
105338,9.92
105339,10.47
105340,7.48
105341,11.09
105342,5.18
105343,9.89
105344,7.26
105345,12.11
105346,11.07
105347,9.37
105348,10.69
105349,13.31
105350,10.42
105351,12.2
105352,10.44
105353,11.04
105354,6.65
105355,5.14
105356,10.0
105357,10.19
105358,11.76
105359,11.64
105360,11.74
105361,4.11
105362,15.48
105363,11.81
105364,9.59
105365,9.69
105366,10.17
105367,11.12
105368,10.3
105369,4.06
105370,12.39
105371,11.06
105372,6.9
105373,9.04
105374,6.48
105375,10.82
105376,7.72
105377,11.74
105378,10.48
105379,11.99
105380,9.94
105381,9.42
105382,10.63
105383,10.38
105384,10.78
105385,9.49
105386,8.63
105387,13.16
105388,11.91
105389,9.13
105390,9.8
105391,10.52
105392,10.42
105393,7.25
105394,9.81
105395,10.68
105396,5.52
105397,12.59
105398,11.17
105399,10.8
105400,10.86
105401,13.49
105402,4.22
105403,8.99
105404,11.59
105405,6.47
105406,4.35
105407,12.59
105408,8.65
105409,10.85
105410,8.35
105411,11.63
105412,11.71
105413,12.13
105414,6.15
105415,11.64
105416,7.92
105417,14.17
105418,9.24
105419,10.62
105420,11.02
105421,8.46
105422,9.44
105423,9.01
105424,7.09
105425,9.73
105426,11.17
105427,7.69
105428,6.42
105429,4.31
105430,11.14
105431,13.61
105432,13.53
105433,10.73
105434,8.53
105435,12.0
105436,10.49
105437,8.69
105438,8.91
105439,9.13
105440,10.29
105441,9.46
105442,9.46
105443,7.98
105444,8.78
105445,9.6
105446,10.76
105447,9.12
105448,9.31
105449,10.54
105450,12.07
105451,12.55
105452,7.79
105453,12.29
105454,9.25
105455,6.47
105456,13.17
105457,12.16
105458,5.54
105459,8.4
105460,9.88
105461,8.0
105462,9.74
105463,10.23
105464,10.78
105465,9.84
105466,11.83
105467,8.55
105468,13.52
105469,8.72
105470,6.87
105471,9.97
105472,4.41
105473,8.75
105474,10.13
105475,14.34
105476,8.56
105477,12.21
105478,9.23
105479,7.97
105480,10.58
105481,8.63
105482,5.35
105483,10.61
105484,11.89
105485,10.48
105486,11.76
105487,10.49
105488,8.74
105489,10.59
105490,7.65
105491,16.72
105492,15.88
105493,8.24
105494,10.7
105495,5.9
105496,9.54
105497,11.84
105498,13.9
105499,9.65
105500,8.75
105501,10.75
105502,9.87
105503,8.75
105504,14.17
105505,12.63
105506,7.78
105507,10.84
105508,5.46
105509,11.36
105510,11.25
105511,8.35
105512,10.68
105513,12.01
105514,9.4
105515,8.62
105516,9.95
105517,7.69
105518,14.01
105519,10.26
105520,9.61
105521,11.05
105522,10.8
105523,13.65
105524,12.17
105525,10.4
105526,9.36
105527,5.45
105528,7.53
105529,6.39
105530,7.49
105531,12.36
105532,12.2
105533,7.46
105534,12.22
105535,7.5
105536,9.15
105537,9.33
105538,11.51
105539,11.94
105540,9.23
105541,13.67
105542,10.8
105543,10.91
105544,10.45
105545,9.49
105546,10.92
105547,10.85
105548,6.47
105549,11.5
105550,9.56
105551,13.26
105552,8.97
105553,9.92
105554,6.74
105555,9.25
105556,10.15
105557,10.03
105558,10.62
105559,7.46
105560,10.31
105561,12.51
105562,7.23
105563,6.52
105564,9.27
105565,8.75
105566,11.39
105567,9.11
105568,11.46
105569,9.72
105570,4.31
105571,8.6
105572,10.17
105573,10.49
105574,7.15
105575,8.88
105576,10.66
105577,9.36
105578,14.17
105579,6.2
105580,10.27
105581,10.64
105582,5.5
105583,9.6
105584,10.43
105585,5.64
105586,6.48
105587,7.92
105588,13.23
105589,11.61
105590,9.45
105591,7.5
105592,8.42
105593,9.89
105594,11.03
105595,7.21
105596,12.06
105597,10.42
105598,11.03
105599,11.76
105600,7.99
105601,10.07
105602,9.32
105603,10.62
105604,10.14
105605,13.93
105606,9.24
105607,11.67
105608,5.46
105609,10.53
105610,5.53
105611,10.49
105612,10.19
105613,6.47
105614,7.77
105615,7.24
105616,9.55
105617,10.05
105618,13.52
105619,6.94
105620,9.84
105621,7.28
105622,7.32
105623,11.46
105624,11.54
105625,10.46
105626,5.87
105627,9.94
105628,6.25
105629,9.31
105630,11.46
105631,11.24
105632,4.78
105633,9.91
105634,10.4
105635,8.35
105636,7.58
105637,11.96
105638,7.35
105639,9.73
105640,7.98
105641,11.31
105642,9.53
105643,6.39
105644,10.4
105645,10.09
105646,9.6
105647,7.77
105648,11.07
105649,7.95
105650,12.34
105651,6.2
105652,7.52
105653,7.66
105654,11.24
105655,11.13
105656,13.69
105657,10.84
105658,12.23
105659,9.85
105660,5.28
105661,11.95
105662,10.22
105663,11.21
105664,12.08
105665,9.99
105666,12.52
105667,10.63
105668,9.73
105669,10.15
105670,9.19
105671,12.44
105672,10.93
105673,8.76
105674,11.35
105675,9.52
105676,8.08
105677,7.59
105678,10.92
105679,7.67
105680,10.1
105681,10.36
105682,6.88
105683,12.01
105684,9.49
105685,11.23
105686,6.14
105687,8.64
105688,11.74
105689,9.86
105690,10.73
105691,7.63
105692,11.71
105693,11.76
105694,12.28
105695,9.19
105696,9.77
105697,10.8
105698,9.94
105699,12.11
105700,7.62
105701,11.91
105702,9.82
105703,10.21
105704,8.74
105705,4.49
105706,9.64
105707,6.56
105708,10.7
105709,7.8
105710,6.48
105711,9.26
105712,11.16
105713,8.38
105714,9.46
105715,10.74
105716,7.27
105717,9.72
105718,8.79
105719,4.18
105720,7.87
105721,9.72
105722,6.95
105723,11.91
105724,12.0
105725,7.76
105726,9.27
105727,9.37
105728,5.74
105729,12.07
105730,7.1
105731,11.91
105732,4.16
105733,7.53
105734,10.39
105735,9.83
105736,12.81
105737,7.62
105738,8.84
105739,11.56
105740,7.81
105741,9.91
105742,10.7
105743,7.87
105744,10.46
105745,6.39
105746,8.88
105747,12.29
105748,10.7
105749,8.0
105750,8.29
105751,9.63
105752,10.13
105753,10.64
105754,9.45
105755,6.49
105756,9.16
105757,11.64
105758,11.0
105759,9.45
105760,9.0
105761,10.45
105762,10.42
105763,8.72
105764,8.65
105765,11.21
105766,10.38
105767,13.4
105768,10.01
105769,4.27
105770,8.06
105771,10.06
105772,8.69
105773,5.44
105774,11.65
105775,10.05
105776,10.22
105777,9.44
105778,10.75
105779,9.74
105780,6.62
105781,9.7
105782,8.02
105783,6.9
105784,12.36
105785,12.08
105786,6.92
105787,7.11
105788,9.93
105789,9.79
105790,6.57
105791,10.56
105792,12.75
105793,9.95
105794,8.44
105795,6.29
105796,12.63
105797,9.53
105798,11.26
105799,11.13
105800,10.44
105801,9.46
105802,10.9
105803,7.11
105804,10.83
105805,6.2
105806,9.42
105807,11.9
105808,5.41
105809,10.49
105810,11.14
105811,7.72
105812,10.01
105813,6.73
105814,9.95
105815,6.59
105816,10.16
105817,8.98
105818,9.88
105819,10.62
105820,11.9
105821,13.63
105822,13.13
105823,9.86
105824,4.05
105825,9.55
105826,8.83
105827,9.72
105828,10.4
105829,9.69
105830,10.5
105831,11.46
105832,10.46
105833,8.01
105834,5.82
105835,13.19
105836,5.95
105837,11.93
105838,11.24
105839,8.21
105840,12.06
105841,7.16
105842,11.87
105843,8.38
105844,11.58
105845,11.11
105846,7.69
105847,11.75
105848,10.95
105849,8.71
105850,7.35
105851,12.2
105852,11.07
105853,12.19
105854,9.08
105855,10.8
105856,10.35
105857,9.59
105858,7.89
105859,9.82
105860,11.67
105861,11.86
105862,11.49
105863,6.59
105864,11.87
105865,8.16
105866,11.85
105867,6.53
105868,11.81
105869,13.82
105870,13.19
105871,5.3
105872,12.18
105873,9.04
105874,10.42
105875,9.34
105876,10.38
105877,9.12
105878,6.58
105879,8.66
105880,8.66
105881,11.49
105882,12.4
105883,11.61
105884,12.25
105885,7.96
105886,8.34
105887,9.44
105888,8.97
105889,10.68
105890,13.63
105891,9.42
105892,10.04
105893,13.2
105894,9.63
105895,4.67
105896,8.46
105897,11.75
105898,10.99
105899,9.52
105900,12.22
105901,7.11
105902,7.31
105903,9.69
105904,6.61
105905,10.25
105906,6.47
105907,13.03
105908,4.45
105909,10.2
105910,10.43
105911,7.19
105912,10.74
105913,9.99
105914,9.54
105915,12.8
105916,11.33
105917,10.81
105918,10.15
105919,6.67
105920,10.87
105921,9.31
105922,10.66
105923,8.76
105924,8.04
105925,11.78
105926,11.53
105927,9.8
105928,11.26
105929,4.59
105930,10.99
105931,7.65
105932,9.4
105933,10.39
105934,9.96
105935,10.28
105936,11.58
105937,7.2
105938,10.21
105939,12.56
105940,10.73
105941,9.08
105942,12.87
105943,10.79
105944,12.13
105945,10.51
105946,10.87
105947,9.98
105948,10.75
105949,10.96
105950,9.54
105951,4.62
105952,9.43
105953,6.62
105954,11.19
105955,5.43
105956,11.4
105957,9.15
105958,10.28
105959,6.64
105960,11.45
105961,10.75
105962,11.19
105963,6.58
105964,7.53
105965,8.79
105966,9.88
105967,7.62
105968,5.56
105969,10.25
105970,10.51
105971,7.99
105972,11.92
105973,13.22
105974,12.98
105975,12.22
105976,15.82
105977,14.77
105978,7.38
105979,7.35
105980,9.71
105981,7.48
105982,11.25
105983,6.31
105984,11.73
105985,4.91
105986,12.76
105987,7.54
105988,14.92
105989,7.26
105990,10.73
105991,9.04
105992,8.89
105993,10.56
105994,11.03
105995,10.2
105996,6.87
105997,8.36
105998,11.63
105999,9.44
106000,9.35
106001,7.91
106002,9.96
106003,14.27
106004,9.15
106005,8.38
106006,6.81
106007,10.49
106008,9.46
106009,9.67
106010,10.53
106011,10.45
106012,12.02
106013,10.45
106014,7.86
106015,7.65
106016,9.9
106017,9.95
106018,8.88
106019,11.45
106020,9.43
106021,6.7
106022,10.85
106023,11.13
106024,9.58
106025,6.32
106026,11.54
106027,7.03
106028,11.91
106029,10.8
106030,8.94
106031,9.72
106032,11.61
106033,4.87
106034,12.29
106035,11.74
106036,13.66
106037,10.77
106038,10.24
106039,9.5
106040,7.27
106041,9.87
106042,11.75
106043,7.19
106044,8.45
106045,9.66
106046,5.01
106047,9.46
106048,10.63
106049,10.0
106050,9.77
106051,11.1
106052,6.3
106053,10.32
106054,8.43
106055,10.3
106056,8.09
106057,9.01
106058,10.79
106059,10.92
106060,11.04
106061,8.38
106062,11.08
106063,10.69
106064,11.22
106065,11.77
106066,13.73
106067,12.17
106068,9.45
106069,7.24
106070,11.46
106071,8.89
106072,11.64
106073,12.66
106074,5.72
106075,11.34
106076,8.95
106077,12.62
106078,11.96
106079,9.96
106080,10.75
106081,11.7
106082,10.67
106083,10.93
106084,10.34
106085,9.63
106086,10.75
106087,11.09
106088,9.1
